,lat,long,gridX,gridY,grid
"1930 TAYLOR ST, Port Coquitlam, BC, Canada",49.2516247,-122.7695573,3,4,"[3,4]"
"1663 PITT RIVER RD, Port Coquitlam, BC, Canada",49.24641630000001,-122.7729791,3,3,"[3,3]"
"1957 CONNAUGHT AVE, Port Coquitlam, BC, Canada",49.2476095,-122.7704829,3,3,"[3,3]"
"1789 SCARBOROUGH CRES, Port Coquitlam, BC, Canada",49.2490034,-122.7730958,3,3,"[3,3]"
"1837 PITT RIVER RD, Port Coquitlam, BC, Canada",49.249747,-122.771638,3,3,"[3,3]"
"1614 CONNAUGHT DR, Port Coquitlam, BC, Canada",49.244884,-122.7676361,4,2,"[4,2]"
"1686 CONNAUGHT DR, Port Coquitlam, BC, Canada",49.2467727,-122.7683814,4,3,"[4,3]"
"1961 MORGAN AVE, Port Coquitlam, BC, Canada",49.249476,-122.770536,3,3,"[3,3]"
"1736 PEKRUL PL, Port Coquitlam, BC, Canada",49.248306,-122.7638261,4,3,"[4,3]"
"1502 KNAPPEN ST, Port Coquitlam, BC, Canada",49.2422962,-122.7722875,3,2,"[3,2]"
"1953 CAMPBELL AVE, Port Coquitlam, BC, Canada",49.2427418,-122.7706095,3,2,"[3,2]"
"1491 MORRISON ST, Port Coquitlam, BC, Canada",49.2427453,-122.7685118,4,2,"[4,2]"
"1652 TAYLOR ST, Port Coquitlam, BC, Canada",49.24615,-122.7695589,3,3,"[3,3]"
"1682 TAYLOR ST, Port Coquitlam, BC, Canada",49.24684,-122.769571,3,3,"[3,3]"
"1964 CONNAUGHT AVE, Port Coquitlam, BC, Canada",49.2471136,-122.7709276,3,3,"[3,3]"
"1772 PITT RIVER RD, Port Coquitlam, BC, Canada",49.2487015,-122.7722355,3,3,"[3,3]"
"1950 LANGAN AVE, Port Coquitlam, BC, Canada",49.2499215,-122.7704553,3,3,"[3,3]"
"1650 CONNAUGHT DR, Port Coquitlam, BC, Canada",49.2458183,-122.7677621,4,3,"[4,3]"
"1820 WARWICK AVE, Port Coquitlam, BC, Canada",49.2509495,-122.7687562,4,4,"[4,4]"
"1848 BROWN ST, Port Coquitlam, BC, Canada",49.2498896,-122.76652,4,3,"[4,3]"
"1550 KNAPPEN ST, Port Coquitlam, BC, Canada",49.2433631,-122.7722747,3,2,"[3,2]"
"1942 MCLEAN AVE, Port Coquitlam, BC, Canada",49.2531987,-122.7709649,3,4,"[3,4]"
"1640 TAYLOR ST, Port Coquitlam, BC, Canada",49.2458574,-122.769448,3,3,"[3,3]"
"1726 WARWICK AVE, Port Coquitlam, BC, Canada",49.2509115,-122.7642486,4,3,"[4,3]"
"1972 WADDELL AVE, Port Coquitlam, BC, Canada",49.2463698,-122.7715945,3,3,"[3,3]"
"1927 POOLEY AVE, Port Coquitlam, BC, Canada",49.2448819,-122.769893,3,2,"[3,2]"
"1733 MORGAN AVE, Port Coquitlam, BC, Canada",49.24940710000001,-122.763394,4,3,"[4,3]"
"1737 MORGAN AVE, Port Coquitlam, BC, Canada",49.2494721,-122.7637963,4,3,"[4,3]"
"1773 ANDERSON WAY, Port Coquitlam, BC, Canada",49.2520149,-122.7655483,4,4,"[4,4]"
"1971 POOLEY AVE, Port Coquitlam, BC, Canada",49.2448607,-122.7711875,3,2,"[3,2]"
"1830 PITT RIVER RD, Port Coquitlam, BC, Canada",49.249669,-122.77238,3,3,"[3,3]"
"1977 WARWICK AVE, Port Coquitlam, BC, Canada",49.2514715,-122.7714996,3,4,"[3,4]"
"1950 PITT RIVER RD, Port Coquitlam, BC, Canada",49.2518524,-122.7730859,3,4,"[3,4]"
"1940 MORGAN AVE, Port Coquitlam, BC, Canada",49.2489097,-122.7700891,3,3,"[3,3]"
"1932 WARWICK AVE, Port Coquitlam, BC, Canada",49.2508709,-122.7708011,3,3,"[3,3]"
"1740 PEKRUL PL, Port Coquitlam, BC, Canada",49.2483349,-122.7640295,4,3,"[4,3]"
"1763 PITT RIVER RD, Port Coquitlam, BC, Canada",49.24857,-122.771508,3,3,"[3,3]"
"1867 PITT RIVER RD, Port Coquitlam, BC, Canada",49.25053279999999,-122.7718742,3,3,"[3,3]"
"1737 ANDERSON WAY, Port Coquitlam, BC, Canada",49.2519996,-122.7642046,4,4,"[4,4]"
"1750 LANGAN AVE, Port Coquitlam, BC, Canada",49.24987549999999,-122.7644771,4,3,"[4,3]"
"1933 PITT RIVER RD, Port Coquitlam, BC, Canada",49.2516726,-122.7721897,3,4,"[3,4]"
"1936 MERCER AVE, Port Coquitlam, BC, Canada",49.2452075,-122.7702372,3,3,"[3,3]"
"1841 MORGAN AVE, Port Coquitlam, BC, Canada",49.2494477,-122.7680475,4,3,"[4,3]"
"1928 HOMFELD PL, Port Coquitlam, BC, Canada",49.25175,-122.7675681,4,4,"[4,4]"
"1951 CAMERON AVE, Port Coquitlam, BC, Canada",49.2484148,-122.7705967,3,3,"[3,3]"
"1641 TAYLOR ST, Port Coquitlam, BC, Canada",49.2456945,-122.7688468,4,3,"[4,3]"
"1788 PEKRUL PL, Port Coquitlam, BC, Canada",49.2486174,-122.7658361,4,3,"[4,3]"
"1786 WARWICK AVE, Port Coquitlam, BC, Canada",49.2509153,-122.7662199,4,3,"[4,3]"
"1908 TAYLOR ST, Port Coquitlam, BC, Canada",49.2511857,-122.7694707,3,4,"[3,4]"
"1951 LANGAN AVE, Port Coquitlam, BC, Canada",49.25046880000001,-122.7705449,3,3,"[3,3]"
"1962 MCLEAN AVE, Port Coquitlam, BC, Canada",49.252973,-122.77165,3,4,"[3,4]"
"1767 MORGAN AVE, Port Coquitlam, BC, Canada",49.2494098,-122.765662,4,3,"[4,3]"
"1811 HOMFELD PL, Port Coquitlam, BC, Canada",49.2507202,-122.7682241,4,3,"[4,3]"
"1865 WARWICK AVE, Port Coquitlam, BC, Canada",49.2513023,-122.7682489,4,4,"[4,4]"
"1758 BROWN ST, Port Coquitlam, BC, Canada",49.248374,-122.766362,4,3,"[4,3]"
"1779 ANDERSON WAY, Port Coquitlam, BC, Canada",49.251982,-122.7657691,4,4,"[4,4]"
"1755 LANGAN AVE, Port Coquitlam, BC, Canada",49.2504567,-122.7651557,4,3,"[4,3]"
"1948 LEACOCK ST, Port Coquitlam, BC, Canada",49.2520545,-122.7711292,3,4,"[3,4]"
"1863 HUTCHINSON PL, Port Coquitlam, BC, Canada",49.24638299999999,-122.7685298,4,3,"[4,3]"
"1753 WARWICK AVE, Port Coquitlam, BC, Canada",49.2513448,-122.7658444,4,4,"[4,4]"
"1717 WARWICK AVE, Port Coquitlam, BC, Canada",49.2512982,-122.7644599,4,4,"[4,4]"
"1822 TAYLOR ST, Port Coquitlam, BC, Canada",49.2507354,-122.769568,3,3,"[3,3]"
"1988 CAMPBELL AVE, Port Coquitlam, BC, Canada",49.2423324,-122.7714782,3,2,"[3,2]"
"1972 MCLEAN AVE, Port Coquitlam, BC, Canada",49.2530466,-122.7721871,3,4,"[3,4]"
"1931 LEACOCK ST, Port Coquitlam, BC, Canada",49.25155340000001,-122.7704771,3,4,"[3,4]"
"1514 KNAPPEN ST, Port Coquitlam, BC, Canada",49.2425541,-122.7723119,3,2,"[3,2]"
"1677 PITT RIVER RD, Port Coquitlam, BC, Canada",49.2469435,-122.7725752,3,3,"[3,3]"
"1759 WARWICK AVE, Port Coquitlam, BC, Canada",49.2513549,-122.7660912,4,4,"[4,4]"
"1770 LANGAN AVE, Port Coquitlam, BC, Canada",49.24989129999999,-122.7656242,4,3,"[4,3]"
"1927 BROWN ST, Port Coquitlam, BC, Canada",49.251573,-122.7670758,4,4,"[4,4]"
"1908 WARWICK CRES, Port Coquitlam, BC, Canada",49.2506876,-122.773127,3,3,"[3,3]"
"1940 CAMPBELL AVE, Port Coquitlam, BC, Canada",49.242331,-122.7702304,3,2,"[3,2]"
"1614 KNAPPEN ST, Port Coquitlam, BC, Canada",49.24543,-122.772299,3,3,"[3,3]"
"1939 CONNAUGHT AVE, Port Coquitlam, BC, Canada",49.24756559999999,-122.7696471,3,3,"[3,3]"
"1645 PITT RIVER RD, Port Coquitlam, BC, Canada",49.2460355,-122.7730912,3,3,"[3,3]"
"1957 TAYLOR ST, Port Coquitlam, BC, Canada",49.252564,-122.768728,4,4,"[4,4]"
"1905 TYLER AVE, Port Coquitlam, BC, Canada",49.2524151,-122.7702747,3,4,"[3,4]"
"1848 LANGAN AVE, Port Coquitlam, BC, Canada",49.24989739999999,-122.7681655,4,3,"[4,3]"
"1870 CAMPBELL AVE, Port Coquitlam, BC, Canada",49.2423296,-122.7689829,3,2,"[3,2]"
"1877 WARWICK AVE, Port Coquitlam, BC, Canada",49.2512739,-122.7687113,4,4,"[4,4]"
"1628 MAGELLAN ST, Port Coquitlam, BC, Canada",49.245691,-122.7709447,3,3,"[3,3]"
"1904 TYLER AVE, Port Coquitlam, BC, Canada",49.2520005,-122.7700465,3,4,"[3,4]"
"1977 CAMPBELL AVE, Port Coquitlam, BC, Canada",49.2427581,-122.7712537,3,2,"[3,2]"
"2012 LANGAN AVE, Port Coquitlam, BC, Canada",49.2498716,-122.7731162,3,3,"[3,3]"
"2031 POOLEY AVE, Port Coquitlam, BC, Canada",49.2448546,-122.772737,3,2,"[3,2]"
"1924 LANGAN AVE, Port Coquitlam, BC, Canada",49.249887,-122.769981,3,3,"[3,3]"
"1962 LANGAN AVE, Port Coquitlam, BC, Canada",49.2498789,-122.7708672,3,3,"[3,3]"
"1965 MORGAN AVE, Port Coquitlam, BC, Canada",49.2493911,-122.7707615,3,3,"[3,3]"
"1725 PITT RIVER RD, Port Coquitlam, BC, Canada",49.2477299,-122.7714962,3,3,"[3,3]"
"1632 CONNAUGHT DR, Port Coquitlam, BC, Canada",49.24535119999999,-122.767699,4,3,"[4,3]"
"1668 CONNAUGHT DR, Port Coquitlam, BC, Canada",49.246324,-122.76798,4,3,"[4,3]"
"1803 TAYLOR ST, Port Coquitlam, BC, Canada",49.250435,-122.7688549,4,3,"[4,3]"
"1720 PITT RIVER RD, Port Coquitlam, BC, Canada",49.2475534,-122.7727461,3,3,"[3,3]"
"1481 MORRISON ST, Port Coquitlam, BC, Canada",49.2422707,-122.7679274,4,2,"[4,2]"
"2252 MARY HILL RD, Port Coquitlam, BC, Canada",49.25659899999999,-122.7781791,2,4,"[2,4]"
"2224 MARY HILL RD, Port Coquitlam, BC, Canada",49.2562556,-122.7781699,2,4,"[2,4]"
"2136 MARY HILL RD, Port Coquitlam, BC, Canada",49.254796,-122.778183,2,4,"[2,4]"
"2280 MARY HILL RD, Port Coquitlam, BC, Canada",49.2568233,-122.778273,2,5,"[2,5]"
"2238 MARY HILL RD, Port Coquitlam, BC, Canada",49.25653399999999,-122.7782077,2,4,"[2,4]"
"2178 MARY HILL RD, Port Coquitlam, BC, Canada",49.255681,-122.778183,2,4,"[2,4]"
"2166 MARY HILL RD, Port Coquitlam, BC, Canada",49.255547,-122.778247,2,4,"[2,4]"
"2232 MARY HILL RD, Port Coquitlam, BC, Canada",49.256405,-122.7781956,2,4,"[2,4]"
"2198 RINDALL AVE, Port Coquitlam, BC, Canada",49.2550622,-122.7782389,2,4,"[2,4]"
"2190 MARY HILL RD, Port Coquitlam, BC, Canada",49.2559027,-122.7782427,2,4,"[2,4]"
"2146 MARY HILL RD, Port Coquitlam, BC, Canada",49.254974,-122.778193,2,4,"[2,4]"
"2140 MARY HILL RD, Port Coquitlam, BC, Canada",49.2549135,-122.7783019,2,4,"[2,4]"
"2191 RINDALL AVE, Port Coquitlam, BC, Canada",49.255212,-122.7784851,2,4,"[2,4]"
"2258 MARY HILL RD, Port Coquitlam, BC, Canada",49.2566879,-122.778181,2,4,"[2,4]"
"2186 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2558827,-122.7777491,2,4,"[2,4]"
"2138 CENTRAL AVE, Port Coquitlam, BC, Canada",49.25586759999999,-122.7764052,2,4,"[2,4]"
"2128 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.2567891,-122.7761259,2,5,"[2,5]"
"2121 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2563185,-122.7758239,2,4,"[2,4]"
"2186 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.25678,-122.777742,2,5,"[2,5]"
"2166 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.2568496,-122.7772166,2,5,"[2,5]"
"2151 TYNER ST, Port Coquitlam, BC, Canada",49.2549832,-122.7755652,2,4,"[2,4]"
"2168 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2558801,-122.7772006,2,4,"[2,4]"
"2154 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.25677270000001,-122.7769377,2,5,"[2,5]"
"2129 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554216,-122.7761362,2,4,"[2,4]"
"2175 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554178,-122.7774752,2,4,"[2,4]"
"2156 CENTRAL AVE, Port Coquitlam, BC, Canada",49.25586939999999,-122.7769382,2,4,"[2,4]"
"2148 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.2568564,-122.7767248,2,5,"[2,5]"
"2177 CENTRAL AVE, Port Coquitlam, BC, Canada",49.25632599999999,-122.7774696,2,4,"[2,4]"
"2137 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554317,-122.7763829,2,4,"[2,4]"
"2174 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.25676319999999,-122.7774816,2,5,"[2,5]"
"2113 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554343,-122.7755738,2,4,"[2,4]"
"2128 RINDALL AVE, Port Coquitlam, BC, Canada",49.2550171,-122.7761547,2,4,"[2,4]"
"2120 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.2568032,-122.7758319,2,5,"[2,5]"
"2147 CENTRAL AVE, Port Coquitlam, BC, Canada",49.256331,-122.7766192,2,4,"[2,4]"
"2120 RINDALL AVE, Port Coquitlam, BC, Canada",49.255007,-122.7759079,2,4,"[2,4]"
"2174 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2558902,-122.7774473,2,4,"[2,4]"
"2155 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2563482,-122.7769372,2,4,"[2,4]"
"2187 RINDALL AVE, Port Coquitlam, BC, Canada",49.25542919999999,-122.7777819,2,4,"[2,4]"
"2187 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2562872,-122.7777307,2,4,"[2,4]"
"2221 TYNER ST, Port Coquitlam, BC, Canada",49.2563623,-122.7755744,2,4,"[2,4]"
"2155 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554342,-122.7769314,2,4,"[2,4]"
"2279 TYNER ST, Port Coquitlam, BC, Canada",49.2567639,-122.7755709,2,5,"[2,5]"
"2121 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554116,-122.7758893,2,4,"[2,4]"
"2167 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554442,-122.7771783,2,4,"[2,4]"
"2136 HAWTHORNE AVE, Port Coquitlam, BC, Canada",49.25678749999999,-122.7763989,2,5,"[2,5]"
"2148 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2559089,-122.7766928,2,4,"[2,4]"
"2167 CENTRAL AVE, Port Coquitlam, BC, Canada",49.2562581,-122.777201,2,4,"[2,4]"
"2147 RINDALL AVE, Port Coquitlam, BC, Canada",49.2554242,-122.7766848,2,4,"[2,4]"
"2650 BURLEIGH AVE, Port Coquitlam, BC, Canada",49.2648514,-122.7882618,0,6,"[0,6]"
"2450 TICEHURST LANE, Port Coquitlam, BC, Canada",49.2651434,-122.7835286,1,6,"[1,6]"
"2280 KINGSWAY AVE, Port Coquitlam, BC, Canada",49.2638836,-122.7792689,2,6,"[2,6]"
"2634 KINGSWAY AVE, Port Coquitlam, BC, Canada",49.2651422,-122.7883566,0,6,"[0,6]"
"2282 KINGSWAY AVE, Port Coquitlam, BC, Canada",49.2639159,-122.7793374,2,6,"[2,6]"
"2650 DIXON ST, Port Coquitlam, BC, Canada",49.26476299999999,-122.7860872,1,6,"[1,6]"
"2475 GATELY AVE, Port Coquitlam, BC, Canada",49.26559839999999,-122.7842472,1,6,"[1,6]"
"2473 GATELY AVE, Port Coquitlam, BC, Canada",49.265484,-122.78411,1,6,"[1,6]"
"2420 TICEHURST LANE, Port Coquitlam, BC, Canada",49.26529799999999,-122.783226,1,6,"[1,6]"
"2559 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2767725,-122.7846426,1,8,"[1,8]"
"3633 HASTINGS ST, Port Coquitlam, BC, Canada",49.277408,-122.782512,1,8,"[1,8]"
"3546 HASTINGS ST, Port Coquitlam, BC, Canada",49.2758134,-122.7818092,1,8,"[1,8]"
"3460 JERVIS ST, Port Coquitlam, BC, Canada",49.273925,-122.7842601,1,7,"[1,7]"
"3294 OSBORNE ST, Port Coquitlam, BC, Canada",49.271428,-122.779596,2,7,"[2,7]"
"3245 RALEIGH ST, Port Coquitlam, BC, Canada",49.2709454,-122.7863803,1,7,"[1,7]"
"2626 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2763921,-122.7864035,1,8,"[1,8]"
"2475 FRISKIE AVE, Port Coquitlam, BC, Canada",49.2742346,-122.7809222,1,8,"[1,8]"
"3126 JERVIS ST, Port Coquitlam, BC, Canada",49.2684936,-122.7841998,1,7,"[1,7]"
"3175 JERVIS ST, Port Coquitlam, BC, Canada",49.2697026,-122.7849953,1,7,"[1,7]"
"3314 JERVIS ST, Port Coquitlam, BC, Canada",49.2715698,-122.7841971,1,7,"[1,7]"
"3340 JERVIS ST, Port Coquitlam, BC, Canada",49.272005,-122.784143,1,7,"[1,7]"
"2576 TUOHEY AVE, Port Coquitlam, BC, Canada",49.2755,-122.7852984,1,8,"[1,8]"
"3153 HASTINGS ST, Port Coquitlam, BC, Canada",49.269149,-122.782765,1,7,"[1,7]"
"3247 OGILVIE CRES, Port Coquitlam, BC, Canada",49.272065,-122.780701,2,7,"[2,7]"
"3131 RALEIGH ST, Port Coquitlam, BC, Canada",49.2685732,-122.7865976,1,7,"[1,7]"
"2477 GLENWOOD AVE, Port Coquitlam, BC, Canada",49.2735238,-122.7814151,1,7,"[1,7]"
"2641 TUOHEY AVE, Port Coquitlam, BC, Canada",49.276016,-122.786699,1,8,"[1,8]"
"3550 HASTINGS ST, Port Coquitlam, BC, Canada",49.2760145,-122.7817075,1,8,"[1,8]"
"3603 MCRAE CRES, Port Coquitlam, BC, Canada",49.2767869,-122.783623,1,8,"[1,8]"
"3486 GREER PL, Port Coquitlam, BC, Canada",49.2744541,-122.7834493,1,8,"[1,8]"
"2666 LINCOLN AVE, Port Coquitlam, BC, Canada",49.278247,-122.7873022,0,8,"[0,8]"
"3129 JERVIS ST, Port Coquitlam, BC, Canada",49.268528,-122.785023,1,7,"[1,7]"
"2659 KITCHENER AVE, Port Coquitlam, BC, Canada",49.2749936,-122.7874449,0,8,"[0,8]"
"2508 SAWYER PL, Port Coquitlam, BC, Canada",49.273687,-122.7827808,1,7,"[1,7]"
"3127 RALEIGH ST, Port Coquitlam, BC, Canada",49.2684371,-122.7864643,1,7,"[1,7]"
"3152 LANCASTER PL, Port Coquitlam, BC, Canada",49.26949949999999,-122.7873026,0,7,"[0,7]"
"2458 GLENWOOD AVE, Port Coquitlam, BC, Canada",49.2731382,-122.7814426,1,7,"[1,7]"
"3235 OSBORNE ST, Port Coquitlam, BC, Canada",49.27119990000001,-122.7807107,2,7,"[2,7]"
"2472 FRISKIE AVE, Port Coquitlam, BC, Canada",49.273833,-122.780731,2,7,"[2,7]"
"3477 JERVIS ST, Port Coquitlam, BC, Canada",49.27423450000001,-122.7848191,1,8,"[1,8]"
"2432 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2763522,-122.7809521,1,8,"[1,8]"
"3376 RALEIGH ST, Port Coquitlam, BC, Canada",49.27265939999999,-122.7857293,1,7,"[1,7]"
"2516 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2763384,-122.7828048,1,8,"[1,8]"
"2579 LARKIN AVE, Port Coquitlam, BC, Canada",49.27771980000001,-122.7847991,1,8,"[1,8]"
"3337 MORRILL ST, Port Coquitlam, BC, Canada",49.2729303,-122.7807041,2,7,"[2,7]"
"3258 OSBORNE ST, Port Coquitlam, BC, Canada",49.27077999999999,-122.780157,2,7,"[2,7]"
"3476 LANCASTER ST, Port Coquitlam, BC, Canada",49.2742406,-122.7871655,0,8,"[0,8]"
"2635 LARKIN AVE, Port Coquitlam, BC, Canada",49.277794,-122.7869309,0,8,"[0,8]"
"3123 HASTINGS ST, Port Coquitlam, BC, Canada",49.2684884,-122.7827994,1,7,"[1,7]"
"3159 JERVIS ST, Port Coquitlam, BC, Canada",49.2692177,-122.7849872,1,7,"[1,7]"
"3335 HASTINGS ST, Port Coquitlam, BC, Canada",49.2715557,-122.7826549,1,7,"[1,7]"
"2615 KITCHENER AVE, Port Coquitlam, BC, Canada",49.2749649,-122.7860043,1,8,"[1,8]"
"3451 JERVIS ST, Port Coquitlam, BC, Canada",49.2737496,-122.784811,1,7,"[1,7]"
"3529 HASTINGS ST, Port Coquitlam, BC, Canada",49.2750828,-122.7825725,1,8,"[1,8]"
"2432 CHILCOTT AVE, Port Coquitlam, BC, Canada",49.27245019999999,-122.7803054,2,7,"[2,7]"
"3208 OSBORNE ST, Port Coquitlam, BC, Canada",49.2707865,-122.7817308,1,7,"[1,7]"
"3140 RALEIGH ST, Port Coquitlam, BC, Canada",49.2686843,-122.7857231,1,7,"[1,7]"
"2548 TUOHEY AVE, Port Coquitlam, BC, Canada",49.27558699999999,-122.783862,1,8,"[1,8]"
"2412 KITCHENER AVE, Port Coquitlam, BC, Canada",49.27451079999999,-122.7793563,2,8,"[2,8]"
"3150 FOX ST, Port Coquitlam, BC, Canada",49.2693561,-122.7886296,0,7,"[0,7]"
"3468 RALEIGH ST, Port Coquitlam, BC, Canada",49.274054,-122.785563,1,7,"[1,7]"
"2455 FRISKIE AVE, Port Coquitlam, BC, Canada",49.2740132,-122.7798067,2,7,"[2,7]"
"2405 SCOTT PL, Port Coquitlam, BC, Canada",49.2760928,-122.779679,2,8,"[2,8]"
"3543 HASTINGS ST, Port Coquitlam, BC, Canada",49.2755364,-122.7825398,1,8,"[1,8]"
"2409 KITCHENER AVE, Port Coquitlam, BC, Canada",49.2748924,-122.7798302,2,8,"[2,8]"
"2619 LARKIN AVE, Port Coquitlam, BC, Canada",49.277791,-122.786436,1,8,"[1,8]"
"3150 JERVIS ST, Port Coquitlam, BC, Canada",49.2690411,-122.7842895,1,7,"[1,7]"
"3379 RALEIGH ST, Port Coquitlam, BC, Canada",49.272707,-122.7864147,1,7,"[1,7]"
"2542 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2760291,-122.7838623,1,8,"[1,8]"
"3641 HASTINGS ST, Port Coquitlam, BC, Canada",49.2775739,-122.7825434,1,8,"[1,8]"
"2466 FRISKIE AVE, Port Coquitlam, BC, Canada",49.27387239999999,-122.780473,2,7,"[2,7]"
"3215 OGILVIE CRES, Port Coquitlam, BC, Canada",49.2712476,-122.7813961,1,7,"[1,7]"
"2516 HASTINGS PL, Port Coquitlam, BC, Canada",49.27582839999999,-122.783154,1,8,"[1,8]"
"3496 HASTINGS ST, Port Coquitlam, BC, Canada",49.274515,-122.781853,1,8,"[1,8]"
"2663 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2768851,-122.7871417,0,8,"[0,8]"
"2626 LARKIN AVE, Port Coquitlam, BC, Canada",49.2773018,-122.7863204,1,8,"[1,8]"
"3619 HUGHES PL, Port Coquitlam, BC, Canada",49.277084,-122.7794891,2,8,"[2,8]"
"3547 CARLISLE ST, Port Coquitlam, BC, Canada",49.275712,-122.7797329,2,8,"[2,8]"
"3647 WOODLAND DR, Port Coquitlam, BC, Canada",49.2774394,-122.7892281,0,8,"[0,8]"
"2575 DAVIES AVE, Port Coquitlam, BC, Canada",49.2682405,-122.7852728,1,6,"[1,6]"
"2423 GLENWOOD AVE, Port Coquitlam, BC, Canada",49.2735292,-122.7793798,2,7,"[2,7]"
"2508 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2764085,-122.7825845,1,8,"[1,8]"
"2507 BATTISTONI PL, Port Coquitlam, BC, Canada",49.2722148,-122.7828118,1,7,"[1,7]"
"2449 GLENWOOD AVE, Port Coquitlam, BC, Canada",49.27344739999999,-122.7805078,2,7,"[2,7]"
"3259 OGILVIE CRES, Port Coquitlam, BC, Canada",49.2720382,-122.7801657,2,7,"[2,7]"
"3555 MURCHIE PL, Port Coquitlam, BC, Canada",49.276003,-122.7887049,0,8,"[0,8]"
"2585 DAVIES AVE, Port Coquitlam, BC, Canada",49.2682292,-122.7857257,1,6,"[1,6]"
"3324 HASTINGS ST, Port Coquitlam, BC, Canada",49.271428,-122.7819429,1,7,"[1,7]"
"2579 TUOHEY AVE, Port Coquitlam, BC, Canada",49.27603000000001,-122.7854433,1,8,"[1,8]"
"2404 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2763509,-122.7797034,2,8,"[2,8]"
"3518 CARLISLE ST, Port Coquitlam, BC, Canada",49.274876,-122.779099,2,8,"[2,8]"
"3252 OSBORNE ST, Port Coquitlam, BC, Canada",49.2707715,-122.7803864,2,7,"[2,7]"
"2554 KITCHENER AVE, Port Coquitlam, BC, Canada",49.2746328,-122.7839399,1,8,"[1,8]"
"2713 DAVIES AVE, Port Coquitlam, BC, Canada",49.268654,-122.787927,0,7,"[0,7]"
"2489 GLENWOOD AVE, Port Coquitlam, BC, Canada",49.2735563,-122.7818664,1,7,"[1,7]"
"2613 TUOHEY AVE, Port Coquitlam, BC, Canada",49.27600109999999,-122.7859513,1,8,"[1,8]"
"3177 HASTINGS ST, Port Coquitlam, BC, Canada",49.269578,-122.782765,1,7,"[1,7]"
"3420 RALEIGH ST, Port Coquitlam, BC, Canada",49.2730328,-122.7856701,1,7,"[1,7]"
"3233 OGILVIE CRES, Port Coquitlam, BC, Canada",49.2717638,-122.781445,1,7,"[1,7]"
"2489 KITCHENER AVE, Port Coquitlam, BC, Canada",49.2749099,-122.7817238,1,8,"[1,8]"
"2421 SCOTT PL, Port Coquitlam, BC, Canada",49.2761229,-122.7804198,2,8,"[2,8]"
"2695 KITCHENER AVE, Port Coquitlam, BC, Canada",49.2749885,-122.7882958,0,8,"[0,8]"
"3145 JERVIS ST, Port Coquitlam, BC, Canada",49.268973,-122.7850229,1,7,"[1,7]"
"3168 RALEIGH ST, Port Coquitlam, BC, Canada",49.2695096,-122.7856012,1,7,"[1,7]"
"3321 HASTINGS ST, Port Coquitlam, BC, Canada",49.2712976,-122.7826305,1,7,"[1,7]"
"3495 RALEIGH ST, Port Coquitlam, BC, Canada",49.2745526,-122.7863248,1,8,"[1,8]"
"2661 TUOHEY AVE, Port Coquitlam, BC, Canada",49.2760123,-122.7874469,0,8,"[0,8]"
"2575 KITCHENER AVE, Port Coquitlam, BC, Canada",49.27500939999999,-122.7850294,1,8,"[1,8]"
"2586 LINCOLN AVE, Port Coquitlam, BC, Canada",49.2781827,-122.7853633,1,8,"[1,8]"
"3620 MCRAE CRES, Port Coquitlam, BC, Canada",49.277109,-122.7830291,1,8,"[1,8]"
"3609 HASTINGS ST, Port Coquitlam, BC, Canada",49.27694229999999,-122.7825782,1,8,"[1,8]"
"3497 HASTINGS ST, Port Coquitlam, BC, Canada",49.27457,-122.782582,1,8,"[1,8]"
"2452 FRISKIE AVE, Port Coquitlam, BC, Canada",49.27380729999999,-122.779898,2,7,"[2,7]"
"2688 LINCOLN AVE, Port Coquitlam, BC, Canada",49.2783451,-122.7877075,0,8,"[0,8]"
"3160 JERVIS ST, Port Coquitlam, BC, Canada",49.269247,-122.7842269,1,7,"[1,7]"
