,lat,long
"2960 OXFORD ST, Port Coquitlam, BC, Canada",49.26627389999999,-122.7668164
"3555 ST ANNE ST, Port Coquitlam, BC, Canada",49.2761736,-122.769263
"3472 LAFLEUR ST, Port Coquitlam, BC, Canada",49.274093,-122.7781657
"3028 CAMBRIDGE ST, Port Coquitlam, BC, Canada",49.2682781,-122.7700185
"3545 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2754632,-122.7620268
"3561 WELLINGTON ST, Port Coquitlam, BC, Canada",49.276304,-122.7620301
"1869 FRASER AVE, Port Coquitlam, BC, Canada",49.269425,-122.766261
"1869 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2666854,-122.766344
"1768 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709115,-122.7636601
"1831 DORSET AVE, Port Coquitlam, BC, Canada",49.27391,-122.7650639
"1769 SALISBURY AVE, Port Coquitlam, BC, Canada",49.27263809999999,-122.7637613
"3340 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2730301,-122.7714824
"1954 GRANT AVE, Port Coquitlam, BC, Canada",49.2698139,-122.768755
"1783 GRANT AVE, Port Coquitlam, BC, Canada",49.2703897,-122.7638681
"3683 ST ANNE ST, Port Coquitlam, BC, Canada",49.27805069999999,-122.7692131
"2015 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2667183,-122.7704444
"2023 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.266712,-122.7708342
"1963 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.26764,-122.769066
"1835 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.271489,-122.765158
"1897 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2725145,-122.7668373
"3363 GLASGOW ST, Port Coquitlam, BC, Canada",49.2734801,-122.7735489
"2116 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2758079,-122.7709688
"2832 MAXWELL PL, Port Coquitlam, BC, Canada",49.2642336,-122.7623692
"1818 FRASER AVE, Port Coquitlam, BC, Canada",49.2689355,-122.7646134
"3156 FREY PL, Port Coquitlam, BC, Canada",49.270238,-122.7657039
"1850 LINCOLN AVE, Port Coquitlam, BC, Canada",49.2781682,-122.7655837
"1841 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2675842,-122.7654837
"3448 OXFORD ST, Port Coquitlam, BC, Canada",49.27412959999999,-122.7669139
"3544 KENNEDY ST, Port Coquitlam, BC, Canada",49.2756042,-122.7654829
"1897 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2767104,-122.7669657
"1930 DORSET AVE, Port Coquitlam, BC, Canada",49.2736775,-122.7681955
"2114 PATRICIA AVE, Port Coquitlam, BC, Canada",49.276532,-122.770764
"1985 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.26582579999999,-122.7698948
"1828 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.270877,-122.76489
"2164 LAURIER AVE, Port Coquitlam, BC, Canada",49.275009,-122.772695
"2152 FRASER AVE, Port Coquitlam, BC, Canada",49.26897599999999,-122.7732921
"3665 FLINT ST, Port Coquitlam, BC, Canada",49.27791550000001,-122.7707516
"3657 OXFORD ST, Port Coquitlam, BC, Canada",49.277521,-122.7676851
"1727 MANNING AVE, Port Coquitlam, BC, Canada",49.26855579999999,-122.762152
"2157 FRASER AVE, Port Coquitlam, BC, Canada",49.2694331,-122.7737342
"1967 FRASER AVE, Port Coquitlam, BC, Canada",49.2694443,-122.7692101
"3331 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2728554,-122.7720571
"3139 FREY PL, Port Coquitlam, BC, Canada",49.269788,-122.7659373
"1843 LINCOLN AVE, Port Coquitlam, BC, Canada",49.278594,-122.7655565
"1917 MANNING AVE, Port Coquitlam, BC, Canada",49.2685717,-122.7673926
"1930 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.270827,-122.767795
"3420 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.274148,-122.7746525
"3664 HUGHES PL, Port Coquitlam, BC, Canada",49.27814,-122.77887
"3032 OXFORD ST, Port Coquitlam, BC, Canada",49.2679064,-122.766838
"1870 LAURIER AVE, Port Coquitlam, BC, Canada",49.27446699999999,-122.766305
"1748 MANNING AVE, Port Coquitlam, BC, Canada",49.2681011,-122.7628847
"2259 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27146279999999,-122.7771852
"1788 MANNING AVE, Port Coquitlam, BC, Canada",49.2680362,-122.7642024
"1987 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.267648,-122.769742
"1942 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2722493,-122.7682435
"3508 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2758069,-122.7736171
"1905 PATRICIA AVE, Port Coquitlam, BC, Canada",49.276985,-122.767827
"1932 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2653859,-122.7680756
"1888 FRASER AVE, Port Coquitlam, BC, Canada",49.268901,-122.7669719
"1950 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2662955,-122.7685585
"3529 OXFORD ST, Port Coquitlam, BC, Canada",49.2751472,-122.7676151
"1843 DORSET AVE, Port Coquitlam, BC, Canada",49.2737327,-122.7654736
"1733 IMPERIAL AVE, Port Coquitlam, BC, Canada",49.26382049999999,-122.7629015
"1750 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27088999999999,-122.762799
"1864 MANNING AVE, Port Coquitlam, BC, Canada",49.2680503,-122.7662464
"1932 MANNING AVE, Port Coquitlam, BC, Canada",49.2680857,-122.7680844
"2165 LAURIER AVE, Port Coquitlam, BC, Canada",49.27554199999999,-122.773119
"1934 GRANT AVE, Port Coquitlam, BC, Canada",49.2698916,-122.7679357
"3616 HUGHES PL, Port Coquitlam, BC, Canada",49.2770815,-122.7789401
"3530 FLINT ST, Port Coquitlam, BC, Canada",49.2760218,-122.7699855
"1783 LAURIER AVE, Port Coquitlam, BC, Canada",49.2750275,-122.763953
"1736 DORSET AVE, Port Coquitlam, BC, Canada",49.2733971,-122.7625321
"1749 DORSET AVE, Port Coquitlam, BC, Canada",49.2738547,-122.7631918
"1889 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.26762360000001,-122.7668298
"1836 SALISBURY AVE, Port Coquitlam, BC, Canada",49.272047,-122.765166
"1920 FRASER AVE, Port Coquitlam, BC, Canada",49.2690777,-122.7676607
"1775 MANNING AVE, Port Coquitlam, BC, Canada",49.2685185,-122.7636616
"2136 LINCOLN AVE, Port Coquitlam, BC, Canada",49.2782811,-122.7719729
"3531 GRAHAM ST, Port Coquitlam, BC, Canada",49.2754112,-122.7784795
"2155 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2714114,-122.7735049
"1862 LAURIER AVE, Port Coquitlam, BC, Canada",49.2744553,-122.766169
"1936 LAURIER AVE, Port Coquitlam, BC, Canada",49.27510090000001,-122.7681782
"2153 STIRLING AVE, Port Coquitlam, BC, Canada",49.27786589999999,-122.7722651
"3057 YORK ST, Port Coquitlam, BC, Canada",49.2684748,-122.7647732
"2962 BRITANNIA CRES, Port Coquitlam, BC, Canada",49.2662852,-122.7656469
"1882 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.26710500000001,-122.7666869
"2178 SALISBURY AVE, Port Coquitlam, BC, Canada",49.272302,-122.7746647
"1964 FRASER AVE, Port Coquitlam, BC, Canada",49.2689804,-122.769171
"3356 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2733912,-122.7715514
"3275 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2721997,-122.7756222
"3542 OXFORD ST, Port Coquitlam, BC, Canada",49.2754597,-122.7668417
"1862 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709617,-122.7663112
"2151 LAURIER AVE, Port Coquitlam, BC, Canada",49.275491,-122.772239
"3648 EDINBURGH ST, Port Coquitlam, BC, Canada",49.277363,-122.7715128
"3706 OXFORD ST, Port Coquitlam, BC, Canada",49.278537,-122.766832
"1844 FRASER AVE, Port Coquitlam, BC, Canada",49.2689951,-122.7654602
"3141 YORK ST, Port Coquitlam, BC, Canada",49.26978279999999,-122.7648398
"2839 COMMONWEALTH ST, Port Coquitlam, BC, Canada",49.26439209999999,-122.7657692
"3570 ST ANNE ST, Port Coquitlam, BC, Canada",49.2762725,-122.7685345
"3420 OXFORD ST, Port Coquitlam, BC, Canada",49.273858,-122.7668301
"1834 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2671556,-122.7651597
"1939 FRASER AVE, Port Coquitlam, BC, Canada",49.26943499999999,-122.768205
"1956 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.270838,-122.768623
"2139 DORSET AVE, Port Coquitlam, BC, Canada",49.27414410000001,-122.7728549
"2152 STIRLING AVE, Port Coquitlam, BC, Canada",49.277485,-122.7726002
"1926 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2662478,-122.7678731
"1919 FRASER AVE, Port Coquitlam, BC, Canada",49.2693808,-122.7675302
"2250 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27106149999999,-122.7768856
"1759 SALISBURY AVE, Port Coquitlam, BC, Canada",49.27260039999999,-122.7633651
"3651 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2774771,-122.7721292
"3664 OXFORD ST, Port Coquitlam, BC, Canada",49.277608,-122.7668444
"3554 GRAHAM ST, Port Coquitlam, BC, Canada",49.2760869,-122.778143
"3628 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2769091,-122.761336
"3348 OSBORNE ST, Port Coquitlam, BC, Canada",49.2726333,-122.7789924
"1971 GRANT AVE, Port Coquitlam, BC, Canada",49.2703511,-122.7693192
"1977 MANNING AVE, Port Coquitlam, BC, Canada",49.2685369,-122.7694508
"3368 OXFORD ST, Port Coquitlam, BC, Canada",49.2732889,-122.7669103
"3569 YORK ST, Port Coquitlam, BC, Canada",49.276155,-122.764848
"1833 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2676137,-122.765039
"3425 FLINT ST, Port Coquitlam, BC, Canada",49.2741163,-122.7707147
"3488 FLINT ST, Port Coquitlam, BC, Canada",49.27515,-122.7701123
"2165 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2762341,-122.7726929
"2125 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2762052,-122.7712523
"3487 ST ANNE ST, Port Coquitlam, BC, Canada",49.27514110000001,-122.7691658
"1811 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.26530770000001,-122.7647019
"1786 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2671467,-122.7642131
"2113 LAURIER AVE, Port Coquitlam, BC, Canada",49.2754245,-122.7707814
"1751 GRANT AVE, Port Coquitlam, BC, Canada",49.2704965,-122.7629107
"1768 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2763506,-122.7634155
"2941 COVENTRY CRES, Port Coquitlam, BC, Canada",49.265778,-122.76526
"2133 GRANT AVE, Port Coquitlam, BC, Canada",49.2704142,-122.7720091
"2155 GRANT AVE, Port Coquitlam, BC, Canada",49.2703615,-122.7734625
"3350 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2728756,-122.761386
"3150 OXFORD ST, Port Coquitlam, BC, Canada",49.269914,-122.766815
"2256 FRASER AVE, Port Coquitlam, BC, Canada",49.2690474,-122.7768942
"1831 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.267615,-122.764978
"1821 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2667133,-122.7647398
"1751 LINCOLN AVE, Port Coquitlam, BC, Canada",49.278682,-122.763104
"3171 FREY PL, Port Coquitlam, BC, Canada",49.270577,-122.766343
"3523 ST ANNE ST, Port Coquitlam, BC, Canada",49.27572379999999,-122.7691449
"1765 MANCHESTER CRT, Port Coquitlam, BC, Canada",49.2644958,-122.7641905
"2192 GRANT AVE, Port Coquitlam, BC, Canada",49.2699339,-122.7750059
"3552 KENNEDY ST, Port Coquitlam, BC, Canada",49.2758135,-122.7655214
"1891 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2767099,-122.7667078
"3559 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2758993,-122.7620489
"3348 GLASGOW ST, Port Coquitlam, BC, Canada",49.2732193,-122.7728149
"1947 GRANT AVE, Port Coquitlam, BC, Canada",49.270335,-122.7684998
"2183 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2762367,-122.7732416
"3341 OXFORD ST, Port Coquitlam, BC, Canada",49.2730144,-122.7674325
"3625 ST ANNE ST, Port Coquitlam, BC, Canada",49.2770006,-122.7691708
"1859 DORSET AVE, Port Coquitlam, BC, Canada",49.2737844,-122.765835
"1825 DORSET AVE, Port Coquitlam, BC, Canada",49.273791,-122.7649146
"1775 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.271487,-122.763747
"2938 COVENTRY CRES, Port Coquitlam, BC, Canada",49.2656393,-122.7647554
"1877 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.266651,-122.7666062
"1730 JENSEN AVE, Port Coquitlam, BC, Canada",49.2754141,-122.762216
"1952 MANNING AVE, Port Coquitlam, BC, Canada",49.268026,-122.7687701
"3457 EDINBURGH ST, Port Coquitlam, BC, Canada",49.274612,-122.7721521
"3326 OXFORD ST, Port Coquitlam, BC, Canada",49.2726309,-122.766823
"2122 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2758493,-122.7712567
"3528 OXFORD ST, Port Coquitlam, BC, Canada",49.2752516,-122.7668511
"3658 ST ANNE ST, Port Coquitlam, BC, Canada",49.2778601,-122.7684195
"1817 FRASER AVE, Port Coquitlam, BC, Canada",49.269422,-122.764607
"1789 MANNING AVE, Port Coquitlam, BC, Canada",49.2685211,-122.7642103
"1879 FRASER AVE, Port Coquitlam, BC, Canada",49.269426,-122.766699
"3135 FREY PL, Port Coquitlam, BC, Canada",49.269786,-122.7657629
"1766 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709152,-122.763509
"1736 SALISBURY AVE, Port Coquitlam, BC, Canada",49.272064,-122.762331
"3067 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.268824,-122.7755776
"2031 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.266742,-122.7709649
"2246 FRASER AVE, Port Coquitlam, BC, Canada",49.2690624,-122.7762905
"1940 FRASER AVE, Port Coquitlam, BC, Canada",49.2690042,-122.7681726
"3188 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2708606,-122.7748463
"3379 WINGROVE PL, Port Coquitlam, BC, Canada",49.27336039999999,-122.7679385
"3652 ST ANNE ST, Port Coquitlam, BC, Canada",49.27735759999999,-122.7684667
"1789 DORSET AVE, Port Coquitlam, BC, Canada",49.2738958,-122.7643187
"2843 MAXWELL PL, Port Coquitlam, BC, Canada",49.26457070000001,-122.7631196
"1842 LINCOLN AVE, Port Coquitlam, BC, Canada",49.2781617,-122.7653832
"1948 GRANT AVE, Port Coquitlam, BC, Canada",49.2698279,-122.768485
"3656 HUGHES PL, Port Coquitlam, BC, Canada",49.277894,-122.778889
"3339 EDINBURGH ST, Port Coquitlam, BC, Canada",49.27307769999999,-122.7721679
"3147 FLINT ST, Port Coquitlam, BC, Canada",49.269998,-122.7718205
"3173 OXFORD ST, Port Coquitlam, BC, Canada",49.2708855,-122.7674104
"1871 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2675893,-122.7665812
"1921 MANNING AVE, Port Coquitlam, BC, Canada",49.268524,-122.767524
"2836 MAXWELL PL, Port Coquitlam, BC, Canada",49.264392,-122.7623509
"3476 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2743128,-122.7614645
"1991 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.2657436,-122.7699494
"3281 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2723463,-122.7755793
"2186 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.2758633,-122.7733009
"2377 SCOTT PL, Port Coquitlam, BC, Canada",49.2760527,-122.7786916
"1942 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.2662679,-122.7683668
"1855 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2714068,-122.7658628
"1880 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.270917,-122.7667057
"1991 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2676048,-122.7698735
"3367 FLINT ST, Port Coquitlam, BC, Canada",49.273672,-122.7707671
"1756 MANNING AVE, Port Coquitlam, BC, Canada",49.2681005,-122.763172
"1971 FRASER AVE, Port Coquitlam, BC, Canada",49.269449,-122.769316
"1933 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27143840000001,-122.7678519
"3159 FREY PL, Port Coquitlam, BC, Canada",49.2702479,-122.7663022
"3346 OXFORD ST, Port Coquitlam, BC, Canada",49.2729787,-122.7669432
"1940 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2721463,-122.7679943
"3480 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.275448,-122.773788
"1940 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.265319,-122.7682722
"1819 FRASER AVE, Port Coquitlam, BC, Canada",49.26944109999999,-122.7647651
"3047 OXFORD ST, Port Coquitlam, BC, Canada",49.2679854,-122.7675643
"2157 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27139709999999,-122.7737589
"3380 GLASGOW ST, Port Coquitlam, BC, Canada",49.273681,-122.7728691
"3651 KENNEDY ST, Port Coquitlam, BC, Canada",49.277261,-122.766258
"1869 DORSET AVE, Port Coquitlam, BC, Canada",49.2739073,-122.766303
"1872 FRASER AVE, Port Coquitlam, BC, Canada",49.2689016,-122.7664065
"3040 OXFORD ST, Port Coquitlam, BC, Canada",49.26811559999999,-122.7668766
"1872 MANNING AVE, Port Coquitlam, BC, Canada",49.2680115,-122.7665075
"3334 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.27286369999999,-122.7749283
"2184 LAURIER AVE, Port Coquitlam, BC, Canada",49.274498,-122.7733131
"1901 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2769819,-122.767518
"3332 GLASGOW ST, Port Coquitlam, BC, Canada",49.2728949,-122.7728189
"1928 GRANT AVE, Port Coquitlam, BC, Canada",49.269908,-122.7678354
"1771 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2674939,-122.7636587
"1767 MANNING AVE, Port Coquitlam, BC, Canada",49.26850839999999,-122.7634148
"1787 IMPERIAL AVE, Port Coquitlam, BC, Canada",49.2638101,-122.7651771
"2227 MANNING AVE, Port Coquitlam, BC, Canada",49.268611,-122.7757661
"1929 GRANT AVE, Port Coquitlam, BC, Canada",49.2703358,-122.7679749
"3248 OXFORD ST, Port Coquitlam, BC, Canada",49.2715839,-122.7668898
"1830 SALISBURY AVE, Port Coquitlam, BC, Canada",49.272047,-122.765028
"3538 FLINT ST, Port Coquitlam, BC, Canada",49.2762851,-122.770183
"2163 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2770849,-122.7729434
"2911 OXFORD ST, Port Coquitlam, BC, Canada",49.2653695,-122.767431
"1878 FRASER AVE, Port Coquitlam, BC, Canada",49.268902,-122.766771
"3055 YORK ST, Port Coquitlam, BC, Canada",49.2683458,-122.7647612
"2956 BRITANNIA CRES, Port Coquitlam, BC, Canada",49.266077,-122.7656254
"1840 FRASER AVE, Port Coquitlam, BC, Canada",49.268915,-122.765301
"3633 FLINT ST, Port Coquitlam, BC, Canada",49.2773328,-122.7707723
"1730 LAURIER AVE, Port Coquitlam, BC, Canada",49.2745185,-122.7624972
"2159 STIRLING AVE, Port Coquitlam, BC, Canada",49.2778881,-122.7725084
"1830 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2671105,-122.7650231
"2980 OXFORD ST, Port Coquitlam, BC, Canada",49.2670585,-122.7669614
"1856 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2709596,-122.765899
"3487 FLINT ST, Port Coquitlam, BC, Canada",49.2751663,-122.7707571
"3123 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2694242,-122.7756455
"1987 MANNING AVE, Port Coquitlam, BC, Canada",49.2685745,-122.7698893
"1962 FRASER AVE, Port Coquitlam, BC, Canada",49.2689631,-122.7690512
"3354 EDINBURGH ST, Port Coquitlam, BC, Canada",49.273318,-122.771365
"1984 GRANT AVE, Port Coquitlam, BC, Canada",49.2698236,-122.7697234
"1858 LAURIER AVE, Port Coquitlam, BC, Canada",49.27446699999999,-122.766037
"2963 BRITANNIA CRES, Port Coquitlam, BC, Canada",49.2662713,-122.7662677
"1952 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.270836,-122.768485
"2145 DORSET AVE, Port Coquitlam, BC, Canada",49.2741541,-122.7731018
"3671 FLINT ST, Port Coquitlam, BC, Canada",49.2780621,-122.7707087
"1819 LAURIER AVE, Port Coquitlam, BC, Canada",49.2750227,-122.7648038
"1854 FRASER AVE, Port Coquitlam, BC, Canada",49.2689197,-122.765742
"1823 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.27141750000001,-122.7646108
"1727 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.267655,-122.762234
"3440 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2744535,-122.7714654
"3452 FLINT ST, Port Coquitlam, BC, Canada",49.2746162,-122.7701187
"2145 CENTENNIAL AVE, Port Coquitlam, BC, Canada",49.27620400000001,-122.7719521
"1770 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.264884,-122.7635272
"1752 LAURIER AVE, Port Coquitlam, BC, Canada",49.27446699999999,-122.7632001
"1880 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.26710600000001,-122.766552
"1856 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2721887,-122.7658999
"1989 LAURIER AVE, Port Coquitlam, BC, Canada",49.27541009999999,-122.7699632
"3660 KENNEDY ST, Port Coquitlam, BC, Canada",49.2773619,-122.765489
"1775 LINCOLN AVE, Port Coquitlam, BC, Canada",49.278675,-122.763899
"1931 COQUITLAM AVE, Port Coquitlam, BC, Canada",49.2675034,-122.7679301
"1767 LAURIER AVE, Port Coquitlam, BC, Canada",49.27501110000001,-122.7633083
"3334 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2726313,-122.7614576
"1860 DORSET AVE, Port Coquitlam, BC, Canada",49.273238,-122.76608
"3370 SHAUGHNESSY ST, Port Coquitlam, BC, Canada",49.2737044,-122.774932
"3579 KENNEDY ST, Port Coquitlam, BC, Canada",49.2763461,-122.7662149
"2162 FRASER AVE, Port Coquitlam, BC, Canada",49.268986,-122.7739599
"1961 GRANT AVE, Port Coquitlam, BC, Canada",49.270381,-122.768902
"1745 JENSEN AVE, Port Coquitlam, BC, Canada",49.2758806,-122.7628038
"3670 EDINBURGH ST, Port Coquitlam, BC, Canada",49.2778869,-122.771429
"1911 WESTMINSTER AVE, Port Coquitlam, BC, Canada",49.265811,-122.7674371
"NO ADDRESS, Port Coquitlam, BC, Canada",49.2628382,-122.7810708
"2174 GRANT AVE, Port Coquitlam, BC, Canada",49.2699794,-122.7745235
"1990 GRANT AVE, Port Coquitlam, BC, Canada",49.26987219999999,-122.7698841
"3630 ST ANNE ST, Port Coquitlam, BC, Canada",49.2771133,-122.7685381
"1741 SALISBURY AVE, Port Coquitlam, BC, Canada",49.2726532,-122.7626036
"3544 GRAHAM ST, Port Coquitlam, BC, Canada",49.27580589999999,-122.7782141
"1972 GRANT AVE, Port Coquitlam, BC, Canada",49.2698696,-122.7693353
"2943 DOVER PL, Port Coquitlam, BC, Canada",49.2660901,-122.7618254
"2141 FRASER AVE, Port Coquitlam, BC, Canada",49.2694456,-122.7725816
"2175 GRANT AVE, Port Coquitlam, BC, Canada",49.27034279999999,-122.7742173
"3410 WELLINGTON ST, Port Coquitlam, BC, Canada",49.2737248,-122.7614853
"3632 FLINT ST, Port Coquitlam, BC, Canada",49.2771386,-122.7701297
"1727 GRANT AVE, Port Coquitlam, BC, Canada",49.2704464,-122.7621976
"3527 GRAHAM ST, Port Coquitlam, BC, Canada",49.275436,-122.778738
"1717 DORSET AVE, Port Coquitlam, BC, Canada",49.2737849,-122.7621221
"2172 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2765825,-122.7729905
"1792 PATRICIA AVE, Port Coquitlam, BC, Canada",49.2762807,-122.7641724
"1771 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.26673599999999,-122.763923
"3366 OSBORNE ST, Port Coquitlam, BC, Canada",49.2730687,-122.7788629
"1841 PRAIRIE AVE, Port Coquitlam, BC, Canada",49.2714214,-122.7654339
"3546 FLINT ST, Port Coquitlam, BC, Canada",49.27625519999999,-122.7705383
"3451 ST ANNE ST, Port Coquitlam, BC, Canada",49.2746073,-122.7691721
"1853 SUFFOLK AVE, Port Coquitlam, BC, Canada",49.26672199999999,-122.7657921
"2131 GRANT AVE, Port Coquitlam, BC, Canada",49.2703852,-122.7718642
"2176 CHESTER PL, Port Coquitlam, BC, Canada",49.2730128,-122.774494
